"id_aluno","sorteio_tratamento","tratamento_aplicado","nota_matematica","tempo","sexo","raca","escolaridade_pais","id_escola","naoatrito_t1","naoatrito_t2"
748,0,0,45.2566720138694,-2,0,0,3,38,0,0
748,0,0,50.2055596891658,-1,0,0,3,38,0,0
748,0,0,46.3888975924683,0,0,0,3,38,0,0
749,1,0,43.6986324253012,-2,0,0,3,38,1,1
749,1,0,48.1704364044796,-1,0,0,3,38,1,1
749,1,0,44.1532279290723,0,0,0,3,38,1,1
749,1,0,44.2695216544025,1,0,0,3,38,1,1
749,1,0,43.603312369993,2,0,0,3,38,1,1
750,0,0,48.8196143550552,-2,0,0,3,38,1,1
750,0,0,46.3458315986298,-1,0,0,3,38,1,1
750,0,0,44.0557940012354,0,0,0,3,38,1,1
750,0,0,44.073800064322,1,0,0,3,38,1,1
750,0,0,45.1495256151697,2,0,0,3,38,1,1
751,0,0,47.3003673562826,-2,0,0,3,38,1,1
751,0,0,45.4282580843845,-1,0,0,3,38,1,1
751,0,0,44.8655894603387,0,0,0,3,38,1,1
751,0,0,44.532041085606,1,0,0,3,38,1,1
751,0,0,45.2834272927407,2,0,0,3,38,1,1
752,0,0,52.0606326415285,-2,1,0,2,38,0,1
752,0,0,43.7514195481152,-1,1,0,2,38,0,1
752,0,0,43.7154128114662,0,1,0,2,38,0,1
752,0,0,44.4988318713931,2,1,0,2,38,0,1
753,0,0,47.3340425721305,-2,0,0,4,38,1,1
753,0,0,48.1030651527244,-1,0,0,4,38,1,1
753,0,0,47.9478984101871,0,0,0,4,38,1,1
753,0,0,48.8283333780903,1,0,0,4,38,1,1
753,0,0,47.2716170203629,2,0,0,4,38,1,1
754,1,0,49.0478362832255,-2,0,0,4,38,1,1
754,1,0,50.9833163417473,-1,0,0,4,38,1,1
754,1,0,53.8303099021312,0,0,0,4,38,1,1
754,1,0,52.808197224236,1,0,0,4,38,1,1
754,1,0,51.7498412361167,2,0,0,4,38,1,1
755,0,0,55.446569076066,-2,1,1,4,38,1,1
755,0,0,46.2936689327047,-1,1,1,4,38,1,1
755,0,0,47.788870782931,0,1,1,4,38,1,1
755,0,0,47.1722312724049,1,1,1,4,38,1,1
755,0,0,50.7984644603839,2,1,1,4,38,1,1
756,0,0,41.4210430080091,-2,1,0,3,38,1,1
756,0,0,54.1831924156542,-1,1,0,3,38,1,1
756,0,0,50.5613888355013,0,1,0,3,38,1,1
756,0,0,48.9871916076469,1,1,0,3,38,1,1
756,0,0,52.6570640283917,2,1,0,3,38,1,1
757,1,1,44.9298433363893,-2,0,1,3,38,1,1
757,1,1,42.9102677316637,-1,0,1,3,38,1,1
757,1,1,44.6168335133816,0,0,1,3,38,1,1
757,1,1,57.3095518482015,1,0,1,3,38,1,1
757,1,1,63.7810040035872,2,0,1,3,38,1,1
758,1,1,42.3852667388991,-2,1,0,3,38,1,1
758,1,1,44.614352475412,-1,1,0,3,38,1,1
758,1,1,47.4026468958514,0,1,0,3,38,1,1
758,1,1,52.0852523164908,1,1,0,3,38,1,1
758,1,1,59.5835581881669,2,1,0,3,38,1,1
759,1,0,50.2961683612386,-2,1,1,2,38,0,0
759,1,0,51.6392498875326,-1,1,1,2,38,0,0
759,1,0,49.893698694433,0,1,1,2,38,0,0
760,1,1,53.4123115117828,-2,0,0,4,38,1,1
760,1,1,49.5199689108177,-1,0,0,4,38,1,1
760,1,1,46.9810692329141,0,0,0,4,38,1,1
760,1,1,54.5072623434601,1,0,0,4,38,1,1
760,1,1,58.7580599441191,2,0,0,4,38,1,1
761,1,0,47.5708117662054,-2,1,0,4,39,1,1
761,1,0,50.6332444280751,-1,1,0,4,39,1,1
761,1,0,52.0670240156013,0,1,0,4,39,1,1
761,1,0,53.2012481262955,1,1,0,4,39,1,1
761,1,0,53.6597283565301,2,1,0,4,39,1,1
762,1,1,61.70453193483,-2,1,0,4,39,1,1
762,1,1,45.9925571137097,-1,1,0,4,39,1,1
762,1,1,51.7785761540566,0,1,0,4,39,1,1
762,1,1,56.3340127056483,1,1,0,4,39,1,1
762,1,1,63.5634489966939,2,1,0,4,39,1,1
763,0,0,55.5274732521382,-2,1,1,3,39,1,1
763,0,0,50.3363086708394,-1,1,1,3,39,1,1
763,0,0,47.5829380198843,0,1,1,3,39,1,1
763,0,0,47.1984154884826,1,1,1,3,39,1,1
763,0,0,46.3047241443014,2,1,1,3,39,1,1
764,1,1,42.1474030940202,-2,0,0,4,39,1,0
764,1,1,51.6145303582507,-1,0,0,4,39,1,0
764,1,1,47.1426580655651,0,0,0,4,39,1,0
764,1,1,50.8535875744139,1,0,0,4,39,1,0
765,0,0,62.3045070198003,-2,1,0,5,39,1,1
765,0,0,58.9641228843376,-1,1,0,5,39,1,1
765,0,0,57.0398788851808,0,1,0,5,39,1,1
765,0,0,53.9925372276615,1,1,0,5,39,1,1
765,0,0,57.3763867106026,2,1,0,5,39,1,1
766,1,1,49.5497928369833,-2,1,0,4,39,1,1
766,1,1,49.7754879950258,-1,1,0,4,39,1,1
766,1,1,48.9749111687624,0,1,0,4,39,1,1
766,1,1,53.4655002352331,1,1,0,4,39,1,1
766,1,1,65.1014725083738,2,1,0,4,39,1,1
767,0,0,50.5326815013867,-2,1,0,3,39,1,1
767,0,0,47.560781274186,-1,1,0,3,39,1,1
767,0,0,49.604737806324,0,1,0,3,39,1,1
767,0,0,50.4656128207068,1,1,0,3,39,1,1
767,0,0,48.9875747181472,2,1,0,3,39,1,1
768,0,0,58.0160296150939,-2,0,0,3,39,1,1
768,0,0,50.4771326771562,-1,0,0,3,39,1,1
768,0,0,49.4113159584831,0,0,0,3,39,1,1
768,0,0,48.8291907798275,1,0,0,3,39,1,1
768,0,0,50.2073118442018,2,0,0,3,39,1,1
769,0,0,45.911486587064,-2,0,0,4,39,1,1
769,0,0,48.7379598759826,-1,0,0,4,39,1,1
769,0,0,47.7869777089265,0,0,0,4,39,1,1
769,0,0,44.2903366979394,1,0,0,4,39,1,1
769,0,0,48.454814102819,2,0,0,4,39,1,1
770,1,1,49.5626355873824,-2,0,1,4,39,0,1
770,1,1,47.9219278385022,-1,0,1,4,39,0,1
770,1,1,46.6524503153478,0,0,1,4,39,0,1
770,1,1,71.4836885805304,2,0,1,4,39,0,1
771,0,0,49.7748971936031,-2,0,0,2,39,0,1
771,0,0,47.3342972349472,-1,0,0,2,39,0,1
771,0,0,45.9922956416658,0,0,0,2,39,0,1
771,0,0,43.8797503429722,2,0,0,2,39,0,1
772,1,1,51.1104093582896,-2,0,0,5,39,0,1
772,1,1,57.4309792998233,-1,0,0,5,39,0,1
772,1,1,52.4740083206404,0,0,0,5,39,0,1
772,1,1,62.5861723979046,2,0,0,5,39,0,1
773,1,0,39.6163254151331,-2,1,0,3,39,1,1
773,1,0,49.9961949466231,-1,1,0,3,39,1,1
773,1,0,46.465601164274,0,1,0,3,39,1,1
773,1,0,45.6323312384604,1,1,0,3,39,1,1
773,1,0,44.5029238825688,2,1,0,3,39,1,1
774,0,0,47.571722024381,-2,1,0,4,39,1,1
774,0,0,52.4654008528153,-1,1,0,4,39,1,1
774,0,0,51.6945798451798,0,1,0,4,39,1,1
774,0,0,52.1311930130179,1,1,0,4,39,1,1
774,0,0,53.9726813503974,2,1,0,4,39,1,1
775,1,0,54.2056067345457,-2,1,1,3,39,1,0
775,1,0,58.519585002045,-1,1,1,3,39,1,0
775,1,0,54.0318511276061,0,1,1,3,39,1,0
775,1,0,55.5002013688254,1,1,1,3,39,1,0
776,0,0,52.6459496795582,-2,1,1,3,39,0,1
776,0,0,58.1077180220451,-1,1,1,3,39,0,1
776,0,0,53.245024174607,0,1,1,3,39,0,1
776,0,0,52.0821784077055,2,1,1,3,39,0,1
777,0,0,52.3301247173969,-2,0,0,4,39,1,1
777,0,0,50.1782370857478,-1,0,0,4,39,1,1
777,0,0,49.1450294966495,0,0,0,4,39,1,1
777,0,0,48.2410256334029,1,0,0,4,39,1,1
777,0,0,46.8141948008549,2,0,0,4,39,1,1
778,1,1,45.7492733953386,-2,0,1,4,39,1,1
778,1,1,46.1214955469797,-1,0,1,4,39,1,1
778,1,1,47.8783201926813,0,0,1,4,39,1,1
778,1,1,56.5257736404008,1,0,1,4,39,1,1
778,1,1,77.0892201007545,2,0,1,4,39,1,1
779,0,0,39.3848377213625,-2,1,0,3,39,1,1
779,0,0,47.2892388194514,-1,1,0,3,39,1,1
779,0,0,46.1720448238301,0,1,0,3,39,1,1
779,0,0,47.1858585532622,1,1,0,3,39,1,1
779,0,0,47.4992940220947,2,1,0,3,39,1,1
780,0,0,57.5005521607768,-2,1,0,3,39,1,1
780,0,0,51.4119788024017,-1,1,0,3,39,1,1
780,0,0,49.5251069931209,0,1,0,3,39,1,1
780,0,0,52.6079914583416,1,1,0,3,39,1,1
780,0,0,49.4937841834025,2,1,0,3,39,1,1
781,0,0,45.7236877624426,-2,0,0,3,40,1,1
781,0,0,45.7064175201332,-1,0,0,3,40,1,1
781,0,0,48.6055259934549,0,0,0,3,40,1,1
781,0,0,48.7268437079742,1,0,0,3,40,1,1
781,0,0,52.1999676281997,2,0,0,3,40,1,1
782,0,0,57.6689586481153,-2,0,0,3,40,0,1
782,0,0,48.9123426810951,-1,0,0,3,40,0,1
782,0,0,49.8353649576025,0,0,0,3,40,0,1
782,0,0,52.3373924297537,2,0,0,3,40,0,1
783,0,0,53.9731523833702,-2,1,0,4,40,1,0
783,0,0,45.9737267124644,-1,1,0,4,40,1,0
783,0,0,47.4310748256989,0,1,0,4,40,1,0
783,0,0,49.0294312167817,1,1,0,4,40,1,0
784,0,0,50.5710058210213,-2,0,0,5,40,1,1
784,0,0,53.317027670279,-1,0,0,5,40,1,1
784,0,0,51.3303050875035,0,0,0,5,40,1,1
784,0,0,49.2972844911599,1,0,0,5,40,1,1
784,0,0,50.0121537494329,2,0,0,5,40,1,1
785,1,1,51.126857438102,-2,0,0,4,40,1,1
785,1,1,49.7160483099091,-1,0,0,4,40,1,1
785,1,1,51.5995238591588,0,0,0,4,40,1,1
785,1,1,57.7698478313591,1,0,0,4,40,1,1
785,1,1,65.7099860374058,2,0,0,4,40,1,1
786,0,0,49.3914666876535,-2,0,1,3,40,1,1
786,0,0,57.2207819888651,-1,0,1,3,40,1,1
786,0,0,52.7433719626725,0,0,1,3,40,1,1
786,0,0,53.0678167889448,1,0,1,3,40,1,1
786,0,0,51.4723956484436,2,0,1,3,40,1,1
787,1,1,47.9089862790859,-2,0,1,3,40,1,1
787,1,1,49.2377334037085,-1,0,1,3,40,1,1
787,1,1,56.4554729931306,0,0,1,3,40,1,1
787,1,1,67.118335080457,1,0,1,3,40,1,1
787,1,1,82.5938998857769,2,0,1,3,40,1,1
788,0,0,42.199478421829,-2,1,1,4,40,1,0
788,0,0,43.3260717347547,-1,1,1,4,40,1,0
788,0,0,49.9669063996747,0,1,1,4,40,1,0
788,0,0,48.9649011088571,1,1,1,4,40,1,0
789,1,1,47.6396308339531,-2,0,0,4,40,1,1
789,1,1,49.5168212115203,-1,0,0,4,40,1,1
789,1,1,47.5210841143641,0,0,0,4,40,1,1
789,1,1,49.1573091282883,1,0,0,4,40,1,1
789,1,1,61.0802374387712,2,0,0,4,40,1,1
790,1,1,56.9946101591632,-2,1,0,4,40,1,1
790,1,1,37.7765221441783,-1,1,0,4,40,1,1
790,1,1,49.0966113356125,0,1,0,4,40,1,1
790,1,1,56.66874367309,1,1,0,4,40,1,1
790,1,1,57.3371179889014,2,1,0,4,40,1,1
791,0,0,40.3255346548795,-2,0,0,4,40,1,1
791,0,0,43.5681719949481,-1,0,0,4,40,1,1
791,0,0,44.1931866818335,0,0,0,4,40,1,1
791,0,0,42.590051667341,1,0,0,4,40,1,1
791,0,0,42.7766800035075,2,0,0,4,40,1,1
792,0,0,55.9080302018342,-2,1,0,4,40,1,1
792,0,0,47.8420022924095,-1,1,0,4,40,1,1
792,0,0,49.7519744670163,0,1,0,4,40,1,1
792,0,0,51.0805119048752,1,1,0,4,40,1,1
792,0,0,52.1403562300313,2,1,0,4,40,1,1
793,0,0,52.7525272858467,-2,1,0,3,40,1,1
793,0,0,41.9953402129207,-1,1,0,3,40,1,1
793,0,0,47.9950247398392,0,1,0,3,40,1,1
793,0,0,50.575402476527,1,1,0,3,40,1,1
793,0,0,44.5277132329789,2,1,0,3,40,1,1
794,1,1,48.8866374487686,-2,0,1,3,40,1,1
794,1,1,53.6306095570119,-1,0,1,3,40,1,1
794,1,1,50.6250432617957,0,0,1,3,40,1,1
794,1,1,60.9816959836334,1,0,1,3,40,1,1
794,1,1,75.6621098567118,2,0,1,3,40,1,1
795,0,0,43.9166632424039,-2,1,0,3,40,1,1
795,0,0,47.2901103865315,-1,1,0,3,40,1,1
795,0,0,48.4910689348124,0,1,0,3,40,1,1
795,0,0,54.3060655254848,1,1,0,3,40,1,1
795,0,0,45.6227309364263,2,1,0,3,40,1,1
796,1,1,54.1493527223109,-2,1,0,3,40,1,1
796,1,1,42.1455011201158,-1,1,0,3,40,1,1
796,1,1,44.9740648315092,0,1,0,3,40,1,1
796,1,1,43.2548782223189,1,1,0,3,40,1,1
796,1,1,55.1057342862304,2,1,0,3,40,1,1
797,1,1,48.6970035539452,-2,0,0,4,40,0,1
797,1,1,47.0139494523278,-1,0,0,4,40,0,1
797,1,1,49.4568079995041,0,0,0,4,40,0,1
797,1,1,65.0076704797668,2,0,0,4,40,0,1
798,0,0,47.8342313114456,-2,0,1,2,40,1,1
798,0,0,46.6618705629359,-1,0,1,2,40,1,1
798,0,0,45.0617864299973,0,0,1,2,40,1,1
798,0,0,43.8363854801638,1,0,1,2,40,1,1
798,0,0,47.3816492772154,2,0,1,2,40,1,1
799,0,0,48.8556998109085,-2,1,1,4,40,0,0
799,0,0,48.1617435842611,-1,1,1,4,40,0,0
799,0,0,52.1777040278177,0,1,1,4,40,0,0
800,1,0,35.7628416059812,-2,1,0,4,40,1,0
800,1,0,48.6484149156662,-1,1,0,4,40,1,0
800,1,0,43.5561780291771,0,1,0,4,40,1,0
800,1,0,46.6361499315486,1,1,0,4,40,1,0
801,1,1,61.2360296055609,-2,1,0,2,41,0,1
801,1,1,50.0683469213148,-1,1,0,2,41,0,1
801,1,1,51.6012429859302,0,1,0,2,41,0,1
801,1,1,65.4029367989088,2,1,0,2,41,0,1
802,1,1,48.888581446284,-2,1,0,3,41,1,1
802,1,1,51.2416650903105,-1,1,0,3,41,1,1
802,1,1,53.4981628218146,0,1,0,3,41,1,1
802,1,1,62.0448451398807,1,1,0,3,41,1,1
802,1,1,64.3344728204538,2,1,0,3,41,1,1
803,0,0,40.3547781367592,-2,0,0,3,41,0,1
803,0,0,45.310523405133,-1,0,0,3,41,0,1
803,0,0,47.2444447633331,0,0,0,3,41,0,1
803,0,0,46.4690670504787,2,0,0,3,41,0,1
804,1,0,50.0980902524728,-2,0,1,3,41,0,1
804,1,0,58.3235209808121,-1,0,1,3,41,0,1
804,1,0,56.4740986438682,0,0,1,3,41,0,1
804,1,0,57.5760721506648,2,0,1,3,41,0,1
805,1,0,51.2472180613573,-2,0,0,3,41,1,1
805,1,0,41.3913518417634,-1,0,0,3,41,1,1
805,1,0,49.250208931914,0,0,0,3,41,1,1
805,1,0,48.1999115148629,1,0,0,3,41,1,1
805,1,0,50.0482879302411,2,0,0,3,41,1,1
806,1,0,45.9323492961075,-2,1,1,4,41,1,1
806,1,0,49.7589283218413,-1,1,1,4,41,1,1
806,1,0,50.4487403083825,0,1,1,4,41,1,1
806,1,0,50.6331736438462,1,1,1,4,41,1,1
806,1,0,50.9716102754617,2,1,1,4,41,1,1
807,1,0,58.1698614568704,-2,0,0,5,41,0,1
807,1,0,54.4181321103598,-1,0,0,5,41,0,1
807,1,0,52.5663987468638,0,0,0,5,41,0,1
807,1,0,51.1417503180646,2,0,0,5,41,0,1
808,1,1,59.1111751934583,-2,1,0,4,41,1,1
808,1,1,54.2984227475451,-1,1,0,4,41,1,1
808,1,1,50.9837547920693,0,1,0,4,41,1,1
808,1,1,57.2423492072529,1,1,0,4,41,1,1
808,1,1,65.4950190302059,2,1,0,4,41,1,1
809,1,1,46.5625538632557,-2,0,0,4,41,1,1
809,1,1,49.2014602513363,-1,0,0,4,41,1,1
809,1,1,48.7739308902863,0,0,0,4,41,1,1
809,1,1,55.8856306908501,1,0,0,4,41,1,1
809,1,1,61.4519849717736,2,0,0,4,41,1,1
810,1,0,57.58505324771,-2,1,0,5,41,0,1
810,1,0,52.0318113265877,-1,1,0,5,41,0,1
810,1,0,53.3443374628375,0,1,0,5,41,0,1
810,1,0,51.4252915506831,2,1,0,5,41,0,1
811,1,0,46.7253679308295,-2,1,0,2,41,1,1
811,1,0,52.48391375624,-1,1,0,2,41,1,1
811,1,0,50.3921571461227,0,1,0,2,41,1,1
811,1,0,53.7170519743869,1,1,0,2,41,1,1
811,1,0,53.0043119402822,2,1,0,2,41,1,1
812,0,0,50.2873676565071,-2,1,0,5,41,1,1
812,0,0,52.8425065675601,-1,1,0,5,41,1,1
812,0,0,53.6515920930407,0,1,0,5,41,1,1
812,0,0,54.7986560745842,1,1,0,5,41,1,1
812,0,0,54.3816012503502,2,1,0,5,41,1,1
813,0,0,48.6379476723552,-2,1,1,4,41,1,0
813,0,0,48.9749338372547,-1,1,1,4,41,1,0
813,0,0,50.4538234434495,0,1,1,4,41,1,0
813,0,0,51.9456608777556,1,1,1,4,41,1,0
814,1,0,51.6948345190918,-2,1,0,4,41,1,1
814,1,0,54.1345487766317,-1,1,0,4,41,1,1
814,1,0,49.0228059465397,0,1,0,4,41,1,1
814,1,0,53.4484653196661,1,1,0,4,41,1,1
814,1,0,48.7673366086771,2,1,0,4,41,1,1
815,0,0,55.6078988230811,-2,0,0,5,41,1,1
815,0,0,55.0052834359674,-1,0,0,5,41,1,1
815,0,0,51.7506371593571,0,0,0,5,41,1,1
815,0,0,50.4309712374888,1,0,0,5,41,1,1
815,0,0,52.8182109784401,2,0,0,5,41,1,1
816,1,1,51.4478831129996,-2,1,0,4,41,0,0
816,1,1,56.3115926395365,-1,1,0,4,41,0,0
816,1,1,54.1036047226932,0,1,0,4,41,0,0
817,0,0,55.8680154555897,-2,0,1,4,41,1,0
817,0,0,54.3376757210872,-1,0,1,4,41,1,0
817,0,0,52.816186089562,0,0,1,4,41,1,0
817,0,0,55.2859230304748,1,0,1,4,41,1,0
818,0,0,46.6942450209348,-2,0,0,3,41,1,1
818,0,0,56.710916844422,-1,0,0,3,41,1,1
818,0,0,51.8635313199213,0,0,0,3,41,1,1
818,0,0,56.0846082436571,1,0,0,3,41,1,1
818,0,0,52.0333773669264,2,0,0,3,41,1,1
819,1,0,39.1638604057069,-2,1,0,3,41,1,1
819,1,0,45.2357920553396,-1,1,0,3,41,1,1
819,1,0,45.8904315978245,0,1,0,3,41,1,1
819,1,0,48.5420756638586,1,1,0,3,41,1,1
819,1,0,43.1498865210764,2,1,0,3,41,1,1
820,0,0,56.4966085429787,-2,1,0,4,41,1,1
820,0,0,60.1083628666257,-1,1,0,4,41,1,1
820,0,0,56.6397650491023,0,1,0,4,41,1,1
820,0,0,60.6257589932093,1,1,0,4,41,1,1
820,0,0,54.0487094807374,2,1,0,4,41,1,1
821,1,1,51.4204300964386,-2,0,1,4,42,1,1
821,1,1,43.9527963515614,-1,0,1,4,42,1,1
821,1,1,48.3624106165,0,0,1,4,42,1,1
821,1,1,62.0389174395855,1,0,1,4,42,1,1
821,1,1,72.0255540318211,2,0,1,4,42,1,1
822,0,0,50.5520117203026,-2,0,0,3,42,1,1
822,0,0,44.8279165979793,-1,0,0,3,42,1,1
822,0,0,45.7565103699406,0,0,0,3,42,1,1
822,0,0,46.8173904181655,1,0,0,3,42,1,1
822,0,0,49.8426087726594,2,0,0,3,42,1,1
823,0,0,34.8644390569656,-2,1,0,5,42,1,1
823,0,0,55.1683014801104,-1,1,0,5,42,1,1
823,0,0,47.8509104275312,0,1,0,5,42,1,1
823,0,0,46.9265705463442,1,1,0,5,42,1,1
823,0,0,48.306842908609,2,1,0,5,42,1,1
824,1,1,46.5124512849216,-2,0,1,3,42,1,1
824,1,1,47.9109579478252,-1,0,1,3,42,1,1
824,1,1,49.3148735964558,0,0,1,3,42,1,1
824,1,1,60.2186572657145,1,0,1,3,42,1,1
824,1,1,77.0790680207448,2,0,1,3,42,1,1
825,1,0,50.7228671538432,-2,1,0,2,42,1,1
825,1,0,39.3127116772932,-1,1,0,2,42,1,1
825,1,0,43.6872623071342,0,1,0,2,42,1,1
825,1,0,42.9552461206243,1,1,0,2,42,1,1
825,1,0,45.046233591628,2,1,0,2,42,1,1
826,0,0,52.1535838235951,-2,0,1,5,42,1,0
826,0,0,45.5516311914196,-1,0,1,5,42,1,0
826,0,0,50.7570400301398,0,0,1,5,42,1,0
826,0,0,49.6139152660773,1,0,1,5,42,1,0
827,1,1,54.8323536302672,-2,0,0,4,42,1,1
827,1,1,47.5840870031877,-1,0,0,4,42,1,1
827,1,1,49.2692645887058,0,0,0,4,42,1,1
827,1,1,54.2644681457538,1,0,0,4,42,1,1
827,1,1,62.9948534809488,2,0,0,4,42,1,1
828,0,0,63.4897821584976,-2,1,0,4,42,0,1
828,0,0,48.754736683846,-1,1,0,4,42,0,1
828,0,0,52.2921943277654,0,1,0,4,42,0,1
828,0,0,50.2647381077138,2,1,0,4,42,0,1
829,0,0,53.8134466571695,-2,0,0,4,42,1,1
829,0,0,46.5759993492244,-1,0,0,4,42,1,1
829,0,0,51.6068409238325,0,0,0,4,42,1,1
829,0,0,53.1104068680885,1,0,0,4,42,1,1
829,0,0,52.0581529329992,2,0,0,4,42,1,1
830,1,0,39.0428655262638,-2,1,0,4,42,0,0
830,1,0,42.9422626403782,-1,1,0,4,42,0,0
830,1,0,46.787593427936,0,1,0,4,42,0,0
831,0,0,39.9777603753763,-2,1,0,5,42,1,1
831,0,0,41.992068512222,-1,1,0,5,42,1,1
831,0,0,46.9383008052437,0,1,0,5,42,1,1
831,0,0,49.4934576314585,1,1,0,5,42,1,1
831,0,0,48.6760451998145,2,1,0,5,42,1,1
832,1,1,46.4696027266192,-2,0,0,3,42,1,1
832,1,1,49.6715829162153,-1,0,0,3,42,1,1
832,1,1,45.3406124140175,0,0,0,3,42,1,1
832,1,1,49.8233026252945,1,0,0,3,42,1,1
832,1,1,59.9292582836981,2,0,0,3,42,1,1
833,0,0,56.1236045372927,-2,0,0,3,42,0,1
833,0,0,45.7004065198868,-1,0,0,3,42,0,1
833,0,0,47.344905877211,0,0,0,3,42,0,1
833,0,0,44.6494518148296,2,0,0,3,42,0,1
834,1,1,52.4048583723172,-2,0,1,4,42,1,1
834,1,1,53.2650385847154,-1,0,1,4,42,1,1
834,1,1,51.4750230898849,0,0,1,4,42,1,1
834,1,1,60.3904579291725,1,0,1,4,42,1,1
834,1,1,77.4842740453401,2,0,1,4,42,1,1
835,1,0,52.6672778765013,-2,0,1,4,42,1,1
835,1,0,52.3235944788032,-1,0,1,4,42,1,1
835,1,0,54.1561671620768,0,0,1,4,42,1,1
835,1,0,57.0211429494844,1,0,1,4,42,1,1
835,1,0,55.0622783907966,2,0,1,4,42,1,1
836,1,1,48.4036310470507,-2,0,1,3,42,1,1
836,1,1,54.1256920713615,-1,0,1,3,42,1,1
836,1,1,51.4245992588802,0,0,1,3,42,1,1
836,1,1,61.6591110692645,1,0,1,3,42,1,1
836,1,1,74.7336473673395,2,0,1,3,42,1,1
837,1,1,44.5900846678483,-2,1,0,2,42,1,1
837,1,1,45.73093547829,-1,1,0,2,42,1,1
837,1,1,42.7019399546744,0,1,0,2,42,1,1
837,1,1,49.809602317054,1,1,0,2,42,1,1
837,1,1,57.3284874364314,2,1,0,2,42,1,1
838,1,1,47.2068758964382,-2,0,0,4,42,1,1
838,1,1,55.1646015440209,-1,0,0,4,42,1,1
838,1,1,51.0877177413492,0,0,0,4,42,1,1
838,1,1,57.7890243475319,1,0,0,4,42,1,1
838,1,1,61.101887058372,2,0,0,4,42,1,1
839,0,0,50.1053976614474,-2,1,1,4,42,1,1
839,0,0,50.2171549814502,-1,1,1,4,42,1,1
839,0,0,51.7656805228618,0,1,1,4,42,1,1
839,0,0,51.0012452290862,1,1,1,4,42,1,1
839,0,0,51.2409681834527,2,1,1,4,42,1,1
840,0,0,62.73461749474,-2,1,1,3,42,1,1
840,0,0,49.4299944589678,-1,1,1,3,42,1,1
840,0,0,50.4411648955677,0,1,1,3,42,1,1
840,0,0,52.0646690858251,1,1,1,3,42,1,1
840,0,0,48.8872136048326,2,1,1,3,42,1,1
841,1,1,53.1911088079473,-2,0,0,3,43,1,0
841,1,1,47.0300083670483,-1,0,0,3,43,1,0
841,1,1,46.0868045459039,0,0,0,3,43,1,0
841,1,1,55.363920364054,1,0,0,3,43,1,0
842,0,0,49.674974253231,-2,1,1,4,43,1,0
842,0,0,51.7376556632,-1,1,1,4,43,1,0
842,0,0,52.1566095658126,0,1,1,4,43,1,0
842,0,0,54.796205669248,1,1,1,4,43,1,0
843,1,0,57.5886162171702,-2,0,0,3,43,1,1
843,1,0,47.1104459585314,-1,0,0,3,43,1,1
843,1,0,51.0971546526624,0,0,0,3,43,1,1
843,1,0,50.8125667926958,1,0,0,3,43,1,1
843,1,0,52.8890558526663,2,0,0,3,43,1,1
844,0,0,48.5638922591568,-2,1,0,5,43,0,1
844,0,0,48.9585533143959,-1,1,0,5,43,0,1
844,0,0,50.8858358472732,0,1,0,5,43,0,1
844,0,0,52.3345339169132,2,1,0,5,43,0,1
845,1,1,45.4649308068924,-2,1,1,2,43,1,1
845,1,1,49.8320556850908,-1,1,1,2,43,1,1
845,1,1,47.5842162576552,0,1,1,2,43,1,1
845,1,1,56.6439101856605,1,1,1,2,43,1,1
845,1,1,71.3069062686824,2,1,1,2,43,1,1
846,1,1,47.7796654602674,-2,0,0,3,43,1,0
846,1,1,53.8895174566894,-1,0,0,3,43,1,0
846,1,1,51.4652764060309,0,0,0,3,43,1,0
846,1,1,56.2367369633108,1,0,0,3,43,1,0
847,0,0,46.0442247840831,-2,0,0,4,43,0,0
847,0,0,45.4236310144307,-1,0,0,4,43,0,0
847,0,0,49.1432162574332,0,0,0,4,43,0,0
848,0,0,45.1450000772913,-2,0,0,2,43,1,1
848,0,0,49.1561555017026,-1,0,0,2,43,1,1
848,0,0,48.5760233497355,0,0,0,2,43,1,1
848,0,0,47.6429887756047,1,0,0,2,43,1,1
848,0,0,48.0543702325973,2,0,0,2,43,1,1
849,0,0,50.7771094805463,-2,0,0,4,43,1,1
849,0,0,53.398555766218,-1,0,0,4,43,1,1
849,0,0,53.4929488232928,0,0,0,4,43,1,1
849,0,0,54.6254180880914,1,0,0,4,43,1,1
849,0,0,51.1286251366063,2,0,0,4,43,1,1
850,0,0,58.8124404917092,-2,0,0,4,43,1,1
850,0,0,50.2251970239313,-1,0,0,4,43,1,1
850,0,0,51.1848823019198,0,0,0,4,43,1,1
850,0,0,50.7118575680369,1,0,0,4,43,1,1
850,0,0,52.3733035563439,2,0,0,4,43,1,1
851,1,1,40.9110609212235,-2,1,0,3,43,1,1
851,1,1,45.0286876447199,-1,1,0,3,43,1,1
851,1,1,39.7018113629448,0,1,0,3,43,1,1
851,1,1,41.7152967446507,1,1,0,3,43,1,1
851,1,1,49.9630470794549,2,1,0,3,43,1,1
852,0,0,48.1565844677495,-2,1,0,3,43,1,1
852,0,0,48.7361819817334,-1,1,0,3,43,1,1
852,0,0,47.4414860763629,0,1,0,3,43,1,1
852,0,0,46.8828493433059,1,1,0,3,43,1,1
852,0,0,46.0932417579573,2,1,0,3,43,1,1
853,0,0,40.9998532368497,-2,1,0,4,43,0,0
853,0,0,43.2390451216587,-1,1,0,4,43,0,0
853,0,0,44.0867400339233,0,1,0,4,43,0,0
854,0,0,52.8408206307426,-2,0,0,4,43,0,1
